production-1931-vol1-chapters	76	22.0	contamed	contained
production-1931-vol1-chapters	77	12.1	valulating	valuating
production-1931-vol1-chapters	77	16.9	telven	taken
production-1931-vol1-chapters	77	27.12	aistriets	districts
production-1931-vol1-chapters	77	29.8	bturs	burrs
production-1931-vol1-chapters	80	43.0	prouibitet	prohibited
production-1931-vol1-chapters	82	8.0	ssgg	NONE
production-1931-vol1-chapters	84	6.0	tofvre	before
production-1931-vol1-chapters	86	36.5	hoosear	hooser
production-1931-vol1-chapters	86	39.8	hoosear	hooser
production-1931-vol1-chapters	86	42.5	hoosear	hooser
production-1931-vol1-chapters	95	10.8	vunties	counties
production-1931-vol1-chapters	95	48.9	auenst	august
production-1931-vol1-chapters	101	7.10	amdts	amends
production-1931-vol1-chapters	101	18.10	amdts	amends
production-1931-vol1-chapters	101	34.10	amdts	amends
production-1931-vol1-chapters	102	0.0	veyance	conveyance
production-1931-vol1-chapters	102	14.0	sehware	secretary
production-1931-vol1-chapters	103	15.10	frarese	deputies
production-1931-vol1-chapters	106	22.0	venele	vehicle
production-1931-vol1-chapters	109	21.10	ryment	payment
production-1931-vol1-chapters	110	12.0	wiended	incurred
production-1931-vol1-chapters	112	39.0	aecement	assessment
production-1931-vol1-chapters	116	42.1	orement	onment
production-1931-vol1-chapters	123	42.11	precimets	precincts
production-1931-vol1-chapters	123	45.9	omcers	officers
production-1931-vol1-chapters	124	9.0	informalittes	informalities
production-1931-vol1-chapters	125	37.8	pahee	county
production-1931-vol1-chapters	133	29.9	aporo	approximately
production-1931-vol1-chapters	133	31.7	puigne	puisne
production-1931-vol1-chapters	135	33.11	eamath	klamath
production-1931-vol1-chapters	136	13.0	pitnet	NONE
production-1931-vol1-chapters	140	5.0	buperin	superintendent
production-1931-vol1-chapters	141	19.10	demarke	demark
production-1931-vol1-chapters	143	31.10	oaran	annum
production-1931-vol1-chapters	145	38.0	tndigents	indigents
production-1931-vol1-chapters	146	3.0	rendence	residence
production-1931-vol1-chapters	149	7.10	retuc	NONE
production-1931-vol1-chapters	149	43.10	msposition	provisions
production-1931-vol1-chapters	159	45.0	beeoine	become
production-1931-vol1-chapters	167	8.10	amrits	amends
production-1931-vol1-chapters	167	24.11	comty	county
production-1931-vol1-chapters	169	40.13	reresl	repealed
production-1931-vol1-chapters	170	6.1	amdts	amends
production-1931-vol1-chapters	173	19.10	leenes	measure
production-1931-vol1-chapters	174	21.1	alsike	alsike
production-1931-vol1-chapters	174	39.6	radicata	radicata
production-1931-vol1-chapters	174	40.3	pestifer	pestifera
production-1931-vol1-chapters	175	27.6	alsike	alsike
production-1931-vol1-chapters	176	30.0	xemp	exempt
production-1931-vol1-chapters	176	36.8	recleaning	recleaning
production-1931-vol1-chapters	177	47.10	vulito	violate
production-1931-vol1-chapters	179	19.1	callmg	calling
production-1931-vol1-chapters	181	23.10	nusance	nuisance
production-1931-vol1-chapters	182	0.0	ehta	NONE
production-1931-vol1-chapters	187	8.13	sudee	judge
production-1931-vol1-chapters	193	50.0	grnbe	NONE
production-1931-vol1-chapters	197	7.11	mentification	identification
production-1931-vol1-chapters	200	0.0	iohows	follows
production-1931-vol1-chapters	204	9.0	pacendiary	incendiary
production-1931-vol1-chapters	205	0.9	reiut	NONE
production-1931-vol1-chapters	205	20.8	sierir	annum
production-1931-vol1-chapters	207	15.10	repciter	reporter
production-1931-vol1-chapters	211	15.9	bints	hints
production-1931-vol1-chapters	214	44.0	propetts	property
production-1931-vol1-chapters	215	4.11	seetoo	section
production-1931-vol1-chapters	217	23.11	mvestment	investment
production-1931-vol1-chapters	219	17.0	qnissioners	commissioners
production-1931-vol1-chapters	220	31.0	offunds	of
production-1931-vol1-chapters	223	0.0	sisops	NONE
production-1931-vol1-chapters	225	10.10	lteme	items
production-1931-vol1-chapters	226	14.0	buperin	superintendent
production-1931-vol1-chapters	237	0.11	exclaston	exclusion
production-1931-vol1-chapters	237	31.11	fotsonous	poisonous
production-1931-vol1-chapters	239	17.8	toniity	tonicity
production-1931-vol1-chapters	243	43.7	zempora	tempora
production-1931-vol1-chapters	247	0.10	renuen	revenue
production-1931-vol1-chapters	247	7.10	fmense	immense
production-1931-vol1-chapters	247	24.10	yaity	entity
production-1931-vol1-chapters	289	48.4	straumer	stramer
production-1931-vol1-chapters	290	0.0	autras	NONE
production-1931-vol1-chapters	290	47.10	miseel	miscellaneous
production-1931-vol1-chapters	292	0.0	iniee	NONE
production-1931-vol1-chapters	294	3.0	straumer	stramer
production-1931-vol1-chapters	299	4.0	btats	stats
production-1931-vol1-chapters	300	44.0	epned	opened
production-1931-vol1-chapters	301	6.9	pubbe	public
production-1931-vol1-chapters	301	7.8	pbalanees	balances
production-1931-vol1-chapters	301	28.0	plovees	employees
production-1931-vol1-chapters	302	40.0	beardeon	bearden
production-1931-vol1-chapters	303	15.5	constita	constitution
production-1931-vol1-chapters	305	17.7	behool	hundred
production-1931-vol1-chapters	307	14.6	homatal	hundred
production-1931-vol1-chapters	307	47.7	boraton	thousand
production-1931-vol1-chapters	310	25.0	avigame	department
production-1931-vol1-chapters	310	42.0	indgas	NONE
production-1931-vol1-chapters	311	38.6	deparumen	department
production-1931-vol1-chapters	312	34.6	eommis	commission
production-1931-vol1-chapters	313	45.7	mreable	measurable
production-1931-vol1-chapters	314	21.0	vorss	NONE
production-1931-vol1-chapters	315	10.0	logiea	logical
production-1931-vol1-chapters	317	13.6	sloners	dollars
production-1931-vol1-chapters	317	22.6	eiseo	francisco
production-1931-vol1-chapters	317	33.6	pnscel	parcel
production-1931-vol1-chapters	318	21.0	faments	payments
production-1931-vol1-chapters	321	40.1	rborr	NONE
production-1931-vol1-chapters	324	0.0	maeti	NONE
production-1931-vol1-chapters	325	33.10	wraens	wrens
production-1931-vol1-chapters	327	9.3	watereore	watercore
