production-1871-72	281	15.1	gicht	eight
production-1871-72	281	29.2	nolico	notice
production-1871-72	281	30.0	rogulor	regular
production-1871-72	282	20.1	inongy	money
production-1871-72	282	35.2	poorhonse	poorhouse
production-1871-72	283	42.0	tlic	the
production-1871-72	283	50.0	outetand	outstanding
production-1871-72	284	52.0	sdad	said
production-1871-72	286	9.12	ssurer	treasurer
production-1871-72	286	32.4	froin	from
production-1871-72	286	44.12	opof	of
production-1871-72	289	12.0	flatements	statements
production-1871-72	296	39.9	redomp	redemption
production-1871-72	297	23.0	trensferof	transfer
production-1871-72	297	30.0	liabilityin	liability
production-1871-72	298	29.11	fpeic	supervisors
production-1871-72	298	46.11	ogats	oaths
production-1871-72	300	46.12	aceled	auditor
production-1871-72	301	8.1	sretrow	fees
production-1871-72	301	28.0	turty	thirty
production-1871-72	301	36.6	filleen	fifteen
production-1871-72	302	0.0	hitcen	fifteen
production-1871-72	304	14.0	kiyou	siskiyou
production-1871-72	304	14.9	qvorseer	overseer
production-1871-72	306	23.13	ssiftant	assistant
production-1871-72	306	42.11	glorke	documents
production-1871-72	309	15.0	seorron	section
production-1871-72	314	15.11	condomno	condemnation
production-1871-72	318	7.1	thercot	thereof
production-1871-72	320	26.0	kiyou	siskiyou
production-1871-72	323	16.0	toconvey	convey
production-1871-72	324	24.11	pplyins	applying
production-1871-72	325	18.0	powersand	powers
production-1871-72	336	43.3	apelin	NONE
production-1871-72	340	20.10	jsuror	juror
production-1871-72	341	45.0	mannerof	manner
production-1871-72	343	4.0	powersand	powers
production-1871-72	346	1.9	sidiow	sidewalk
production-1871-72	348	43.11	cemeterie	cemeteries
production-1871-72	349	0.3	proseribe	proscribe
production-1871-72	349	7.12	uwum	body
production-1871-72	349	13.2	moiity	modify
production-1871-72	349	28.0	githe	be
production-1871-72	353	41.9	andif	and
production-1871-72	354	46.12	paucation	education
production-1871-72	358	1.1	sunerin	superintendent
production-1871-72	358	27.0	ivighth	eighth
production-1871-72	367	1.2	sxzo	and
production-1871-72	368	38.12	asqessor	assessor
production-1871-72	374	0.0	chaplier	chapter
production-1871-72	374	0.1	ccaxi	cccxxi
production-1871-72	378	0.9	poworso	powders
production-1871-72	381	22.3	inaking	making
production-1871-72	385	28.0	penrow	persons
production-1871-72	387	25.0	accruef	accrued
production-1871-72	390	44.8	nineteent	nineteenth
