production-1990-vol4	2074	5.9	prehunt	prehunt
production-1990-vol3	20	38.0	oogar	NONE
production-1990-vol3	28	38.0	gogen	NONE
production-1990-vol3	64	48.0	oanar	NONE
production-1990-vol3	78	18.1	promisors	promisors
production-1990-vol3	84	44.0	qatall	NONE
production-1990-vol3	89	49.0	qaqrin	NONE
production-1990-vol3	110	40.0	senr	NONE
production-1990-vol3	111	45.0	osesn	NONE
production-1990-vol3	139	44.0	ocnkan	ocean
production-1990-vol3	147	43.0	otnm	NONE
production-1990-vol3	149	32.5	rniles	miles
production-1990-vol3	172	47.0	oforn	NONE
production-1990-vol3	177	41.0	ornen	NONE
production-1990-vol3	196	48.0	grzop	NONE
production-1990-vol3	199	46.0	qorb	NONE
production-1990-vol3	200	47.0	argcon	argon
production-1990-vol3	210	44.0	oggrn	organ
production-1990-vol3	211	47.0	oonln	only
production-1990-vol3	226	48.0	qooa	NONE
production-1990-vol3	236	38.0	qocan	NONE
production-1990-vol3	240	38.0	ogoer	NONE
production-1990-vol3	244	36.0	ootio	NONE
production-1990-vol3	268	39.0	gawr	NONE
production-1990-vol3	271	32.6	xitia	NONE
production-1990-vol3	271	42.0	trmenn	NONE
production-1990-vol3	273	35.7	coowner	co-owner
production-1990-vol3	273	39.8	coowner	co-owner
production-1990-vol3	273	45.2	coowner	co-owner
production-1990-vol3	273	46.0	coowner	co-owner
production-1990-vol3	274	2.7	coowner	co-owner
production-1990-vol3	277	43.6	xitia	NONE
production-1990-vol3	279	41.7	coowner	co-owner
production-1990-vol3	279	45.8	coowner	co-owner
production-1990-vol3	280	3.2	coowner	co-owner
production-1990-vol3	280	4.0	coowner	co-owner
production-1990-vol3	280	9.7	coowner	co-owner
production-1990-vol3	286	15.7	coowner	co-owner
production-1990-vol3	286	19.8	coowner	co-owner
production-1990-vol3	286	25.2	coowner	co-owner
production-1990-vol3	286	26.0	coowner	co-owner
production-1990-vol3	286	31.7	coowner	co-owner
production-1990-vol3	292	35.7	coowner	co-owner
production-1990-vol3	292	39.8	coowner	co-owner
production-1990-vol3	292	45.2	coowner	co-owner
production-1990-vol3	292	46.0	coowner	co-owner
production-1990-vol3	293	2.7	coowner	co-owner
production-1990-vol3	294	0.0	qweuing	queuing
production-1990-vol3	300	8.7	coowner	co-owner
production-1990-vol3	300	12.8	coowner	co-owner
production-1990-vol3	300	18.2	coowner	co-owner
production-1990-vol3	300	19.0	coowner	co-owner
production-1990-vol3	300	24.7	coowner	co-owner
production-1990-vol3	307	30.7	coowner	co-owner
production-1990-vol3	307	34.8	coowner	co-owner
production-1990-vol3	307	40.2	coowner	co-owner
production-1990-vol3	307	41.0	coowner	co-owner
production-1990-vol3	307	45.7	coowner	co-owner
production-1990-vol3	315	17.7	coowner	co-owner
production-1990-vol3	315	21.8	coowner	co-owner
production-1990-vol3	315	27.2	coowner	co-owner
production-1990-vol3	315	28.0	coowner	co-owner
production-1990-vol3	315	32.7	coowner	co-owner
production-1990-vol3	323	6.7	coowner	co-owner
production-1990-vol3	323	10.8	coowner	co-owner
production-1990-vol3	323	16.2	coowner	co-owner
production-1990-vol3	323	17.0	coowner	co-owner
production-1990-vol3	323	22.7	coowner	co-owner
production-1990-vol3	353	0.1	poay	pay
production-1990-vol3	391	29.0	pumpback	pumpback
production-1990-vol3	396	9.6	overdrafted	overdrafted
production-1990-vol3	410	44.0	comservancy	conservancy
production-1990-vol3	458	40.3	dbcp	dbcp
production-1990-vol3	497	30.5	narne	name
production-1990-vol3	515	47.2	precommissioning	precommissioning
production-1990-vol3	530	47.0	joros	NONE
production-1990-vol3	534	28.5	policyowners	policyowners
production-1990-vol3	550	0.0	fomow	follow
production-1990-vol3	568	26.7	surfmat	surfmat
production-1990-vol3	593	48.0	tingeo	NONE
production-1990-vol3	601	37.1	nonsecure	nonsecure
production-1990-vol3	616	4.4	coagents	co-agents
production-1990-vol3	616	48.0	tisic	NONE
production-1990-vol3	713	27.0	enforceably	enforceably
production-1990-vol3	769	7.0	indemnitees	indemnitees
production-1990-vol3	782	11.1	prva	NONE
production-1990-vol3	782	34.0	nonfixed	nonfixed
production-1990-vol3	814	42.0	littic	NONE
production-1990-vol3	829	3.6	progammatic	programmatic
production-1990-vol3	829	18.0	underruns	underruns
production-1990-vol3	835	0.0	anstrumene	instrument
production-1990-vol3	851	27.3	bwiding	building
production-1990-vol3	956	22.1	nonsecure	nonsecure
production-1990-vol3	982	0.1	wiitine	writing
production-1990-vol3	1008	47.0	orrrc	NONE
production-1990-vol3	1038	0.0	vidlator	violator
production-1990-vol3	1038	0.1	scnoois	schools
production-1990-vol3	1077	7.4	septersber	september
production-1990-vol3	1080	49.0	orrio	NONE
production-1990-vol3	1102	33.4	hwca	hwca
production-1990-vol3	1104	11.7	sqgs	sqgs
production-1990-vol3	1104	20.0	sqgs	sqgs
production-1990-vol3	1104	30.8	sqgs	sqgs
production-1990-vol3	1104	40.1	sqgs	sqgs
production-1990-vol3	1105	27.8	sqgs	sqgs
production-1990-vol3	1146	4.6	misdealings	misdealings
production-1990-vol3	1197	42.0	pourao	NONE
production-1990-vol3	1233	27.1	nocontract	noncontract
production-1990-vol3	1244	42.0	aneic	NONE
production-1990-vol3	1261	10.1	cimis	cimis
production-1990-vol3	1289	43.3	registerable	registerable
production-1990-vol3	1290	20.0	ollows	follows
production-1990-vol3	1345	2.0	pnnt	print
production-1990-vol3	1515	30.5	sliag	sliag
production-1990-vol3	1515	42.0	tmmunitzations	immunizations
production-1990-vol3	1516	11.0	clalion	clarion
production-1990-vol3	1516	18.0	clalion	clarion
production-1990-vol3	1517	9.3	sliag	sliag
production-1990-vol3	1517	34.2	sliag	sliag
production-1990-vol3	1517	43.3	sliag	sliag
production-1990-vol3	1518	13.0	sliag	sliag
production-1990-vol3	1518	36.10	sliag	sliag
production-1990-vol3	1518	38.1	sliag	sliag
production-1990-vol3	1518	39.4	sliag	sliag
production-1990-vol3	1518	40.4	sliag	sliag
production-1990-vol3	1518	41.6	sliag	sliag
production-1990-vol3	1518	42.7	sliag	sliag
production-1990-vol3	1519	33.0	sliag	sliag
production-1990-vol3	1519	41.6	aesdp	aesdp
production-1990-vol3	1520	0.4	sliag	sliag
production-1990-vol3	1520	3.4	sliag	sliag
production-1990-vol3	1520	25.3	sliag	sliag
production-1990-vol3	1521	5.5	sliag	sliag
production-1990-vol3	1521	13.0	sliag	sliag
production-1990-vol3	1521	18.7	sliag	sliag
production-1990-vol3	1521	45.8	sliag	sliag
production-1990-vol3	1522	13.3	sliag	sliag
production-1990-vol3	1523	29.5	sliag	sliag
production-1990-vol3	1523	39.3	sliag	sliag
production-1990-vol3	1524	2.0	sliag	sliag
production-1990-vol3	1524	28.1	sliag	sliag
production-1990-vol3	1524	46.12	sliag	sliag
production-1990-vol3	1525	13.10	sliag	sliag
production-1990-vol3	1568	42.1	rerefines	re-refines
production-1990-vol3	1599	30.0	nonprivate	nonprivate
production-1990-vol3	1599	33.1	woodstoves	woodstoves
production-1990-vol3	1611	0.3	workxrorce	workforce
production-1990-vol3	1621	18.0	nonduplicative	nonduplicative
production-1990-vol3	1639	17.2	treemarking	treemarking
production-1990-vol3	1651	26.11	intercare	intercare
production-1990-vol3	1654	0.0	assoclalions	associations
production-1990-vol3	1688	32.5	hmited	limited
production-1990-vol3	1755	0.0	noncompnance	noncompliance
production-1990-vol3	1757	20.5	reapprova	reapproval
production-1990-vol3	1759	34.3	hmited	limited
production-1990-vol3	1761	17.0	hmitations	limitations
production-1990-vol3	1776	9.0	ifany	if any
production-1990-vol3	1777	27.1	nojob	no-job
production-1990-vol3	1782	30.0	alameha	alameda
production-1990-vol3	1782	32.0	fsmo	NONE
production-1990-vol3	1782	36.0	mencocino	mendocino
production-1990-vol3	1782	38.0	monheley	monterey
production-1990-vol3	1782	42.0	sactamenio	sacramento
production-1990-vol3	1800	47.0	latran	latrans
production-1990-vol3	1833	0.2	relung	relating
production-1990-vol3	1861	21.6	facihty	facility
production-1990-vol3	1865	27.5	mcorporates	incorporates
production-1990-vol3	1916	23.3	pubhe	public
production-1990-vol3	1958	6.0	nonbid	nonbid
production-1990-vol3	1962	0.4	nonrenew	nonrenew
production-1990-vol3	2040	0.0	tedaa	NONE
production-1990-vol3	2069	48.0	rxbqi	NONE
production-1990-vol3	2077	42.0	serdd	NONE
production-1990-vol3	2103	0.0	appedalaole	appealable
production-1990-vol3	2143	8.1	thejudicial	the judicial
production-1990-vol3	2144	13.4	sacss	sacss
production-1990-vol3	2144	23.3	sacss	sacss
production-1990-vol3	2144	26.5	sacss	sacss
production-1990-vol3	2145	22.10	nonaided	nonaided
production-1990-vol3	2174	40.0	isrb	NONE
production-1990-vol3	2175	8.2	pohce	police
production-1990-vol3	2181	1.0	fyosio	folio
production-1990-vol3	2192	18.2	andadd	and add
production-1990-vol3	2206	36.0	opimon	opinion
production-1991-vol3	108	41.1	oropublic	or public
production-1991-vol3	128	5.0	oooc	NONE
production-1991-vol3	132	13.1	cséi	NONE
production-1991-vol3	136	0.0	qcvw	NONE
production-1991-vol3	152	41.8	asphyxiants	asphyxiants
production-1991-vol3	153	0.7	asphyxiants	asphyxiants
production-1991-vol3	153	3.4	asphyxiants	asphyxiants
production-1991-vol3	193	44.5	earthfills	earthfills
production-1991-vol3	196	0.1	caccpt	accept
production-1991-vol3	211	4.5	reinspections	reinspections
production-1991-vol3	227	17.4	nonseverable	nonseverable
