production-1957-vol1-57chapters	640	45.0	oruner	<<oruner>> s the coroner shall state on the	bruner|gruner|orner|ortner|pruner|runer
production-1957-vol1-57chapters	641	20.1	heense	and <<heense>> number of embalmer if body embalmed or	heene|heese|hense
production-1957-vol1-57chapters	641	43.8	registratw	marriage which is performed shall be regis <<registratw>>	registrate
production-1957-vol1-57chapters	643	11.10	sstriet	the body was found to another registration <<sstriet>>	street
production-1957-vol1-57chapters	644	32.0	reporton	<<reporton>> the clerk of the court shall complete	reportin|reportion
production-1957-vol1-57chapters	646	43.0	amdavit	<<amdavit>> re whenever the parents of a minor	davit
production-1957-vol1-57chapters	647	15.0	tifivate	<<tifivate>>	titivate
production-1957-vol1-57chapters	650	18.1	formof	short <<formof>> a short form of certification of birth	formol
production-1957-vol1-57chapters	650	41.0	arenunt	<<arenunt>> the state registrar and local registrars shall	arent
production-1957-vol1-57chapters	652	6.0	nisie	<<nisie>> every person who refuses or fails to	nise|nisei|nisi|nisin|nisio|nisse
production-1957-vol1-57chapters	652	7.1	feetly	fae <<feetly>> any information in his possession or furnishes	featly|fectly|feebly|feedly|feely|fleetly
production-1957-vol1-57chapters	652	8.0	ifumation	<<ifumation>> information affecting any certificate or record required	infumation
production-1957-vol1-57chapters	652	10.0	fulsifs	<<fulsifs>> ing every person who wilfully alters otherwise	falsify
production-1957-vol1-57chapters	652	14.0	fulue	<<fulue>> et every person who is required to	flue|fugue|fulbe|fule|fulke|fulle
production-1957-vol1-57chapters	652	20.0	fulue	<<fulue>> ete every local registrar deputy registrar or	flue|fugue|fulbe|fule|fulke|fulle
production-1957-vol1-57chapters	653	4.11	warnace	to be joined in marriage must ob <<warnace>>	warface
production-1957-vol1-57chapters	654	25.0	fompensae	<<fompensae>> ing shall receive as compensation for the	compensate
production-1957-vol1-57chapters	655	19.12	superatend	the fifty fifth class is seven thousand <<superatend>>	superintend
production-1957-vol1-57chapters	655	38.0	eurred	<<eurred>> while performing actions incident to such membership	burred|erred|furred|purred
production-1957-vol1-57chapters	657	41.0	srorion	<<srorion>> chapter is added to part of division	erosion
production-1957-vol1-57chapters	657	43.0	cuaprer	<<cuaprer>> buannket lire insurance	chapter
production-1957-vol1-57chapters	657	43.1	buannket	cuaprer <<buannket>> lire insurance	blanket
production-1957-vol1-57chapters	661	4.5	pauciflorus	aegilops spp sand bur cenchrus <<pauciflorus>> nut grass	pauciflorous
production-1957-vol1-57chapters	661	8.4	fabago	syrian bean caper zygophyllum <<fabago>> mallow malva sp	farago
production-1957-vol1-57chapters	661	16.5	curas	hypericum perforatum wild heliotrope heliotropium <<curas>>	acuras|auras|buras|caras|ceras|coras
production-1957-vol1-57chapters	661	20.0	seariola	<<seariola>> blue lettuce lactuca pulchella creeping sow thistle	seriola
production-1957-vol1-57chapters	661	29.3	tenuiflorus	pyenocephalus and carduus <<tenuiflorus>> russian knapweed	tenuiflorous
