production-1931-vol1-chapters	76	22.0	contamed	<<contamed>> county water district to such utility district	conamed|contained
production-1931-vol1-chapters	77	12.1	valulating	and <<valulating>> the boundaries thereof confirming the	valuating
production-1931-vol1-chapters	77	16.9	telven	all acts and proceedings heretofore had or <<telven>>	elven|tellen|telvin
production-1931-vol1-chapters	77	27.12	aistriets	provisions of an act of the legislature <<aistriets>>	districts
production-1931-vol1-chapters	77	29.8	bturs	the incorporation and organization and management of <<bturs>>	beurs|blurs|bours|btus|burs
production-1931-vol1-chapters	80	43.0	prouibitet	<<prouibitet>> charged for crossing the same	prohibited
production-1931-vol1-chapters	82	8.0	ssgg	<<ssgg>> sec section of said act is hereby	sgg|sigg|ssg|ssgs|ssgt|sugg
production-1931-vol1-chapters	84	6.0	tofvre	<<tofvre>> sold and all such gets and proceedings	tore
production-1931-vol1-chapters	86	36.5	hoosear	entitled map of the van <<hoosear>> tract castro valley ala	hooser
production-1931-vol1-chapters	86	39.8	hoosear	the northerly boundary line of said van <<hoosear>> tract	hooser
production-1931-vol1-chapters	86	42.5	hoosear	ary lines of said van <<hoosear>> tract to an intersection with	hooser
production-1931-vol1-chapters	95	10.8	vunties	only revenue producing utilities shall be acquired <<vunties>>	aunties|unties
production-1931-vol1-chapters	95	48.9	auenst	on or before the first dav of <<auenst>> thereafter	anenst
production-1931-vol1-chapters	101	7.10	amdts	of the civil code is hereby ove <<amdts>>	adts|amds|amdt|amts
production-1931-vol1-chapters	101	18.10	amdts	the civil code is hereby amended code <<amdts>>	adts|amds|amdt|amts
production-1931-vol1-chapters	101	34.10	amdts	the code of civil procedure is code <<amdts>>	adts|amds|amdt|amts
production-1931-vol1-chapters	102	0.0	veyance	<<veyance>> of real property by the judgment creditor	voyance
production-1931-vol1-chapters	102	14.0	sehware	<<sehware>> authorized and directed to lay out and	seaware
production-1931-vol1-chapters	103	15.10	frarese	sealer and deputies the number of such <<frarese>>	farese
production-1931-vol1-chapters	106	22.0	venele	<<venele>> operated upon the highways of this state	venene|venere|venule
production-1931-vol1-chapters	109	21.10	ryment	herein required to be paid shall be <<ryment>>	dyment|rament|rayment
production-1931-vol1-chapters	110	12.0	wiended	<<wiended>> peen incurred on account of such seizure	amended|wended|wielded|winded
production-1931-vol1-chapters	112	39.0	aecement	<<aecement>> equalization shall on or before the twenty	arcement|recement
production-1931-vol1-chapters	116	42.1	orement	oad <<orement>> such amounts so paid to the several	onement
production-1931-vol1-chapters	123	42.11	precimets	each of said counties for the pur <<precimets>>	precincts
production-1931-vol1-chapters	123	45.9	omcers	the boundaries of the same election officers <<omcers>> and	omers
production-1931-vol1-chapters	124	9.0	informalittes	<<informalittes>> yes and no with voting space thereafter	informalities
production-1931-vol1-chapters	125	37.8	pahee	an act authorizing and empowering any city <<pahee>> ie	lahee|paree|patee|payee|phee
production-1931-vol1-chapters	133	29.9	aporo	sum of six hundred seven thousand three <<aporo>>	adoro|aparo|aphro|apoio|apolo|apor
production-1931-vol1-chapters	133	31.7	puigne	treasury not otherwise appropriated is hereby appropriated <<puigne>> tt	puisne
production-1931-vol1-chapters	135	33.11	eamath	in tidewater can not be sold at <<eamath>>	amath|hamath|kamath|namath
production-1931-vol1-chapters	136	13.0	pitnet	<<pitnet>> pet day may be taken	bitnet|pinet|pinnet|pitney
production-1931-vol1-chapters	140	5.0	buperin	<<buperin>> the superintendent of schools six hundred dollars	buterin
production-1931-vol1-chapters	141	19.10	demarke	or deals in a particular thing may <<demarke>>	demare|demaree|demark|demarre
production-1931-vol1-chapters	143	31.10	oaran	be two thousand one hundred dollars per <<oaran>>	aaran|aran|baran|caran|daran|faran
production-1931-vol1-chapters	145	38.0	tndigents	<<tndigents>>	indigents
production-1931-vol1-chapters	146	3.0	rendence	<<rendence>> see the term residence as used in	tendence
production-1931-vol1-chapters	149	7.10	retuc	birds and mammals there is hereby created <<retuc>>	etuc|reduc|retic|retu|retuck|retur
production-1931-vol1-chapters	149	43.10	msposition	collected for any violation of the pro <<msposition>>	misposition
production-1931-vol1-chapters	159	45.0	beeoine	<<beeoine>> the property of the county except that	beeline
production-1931-vol1-chapters	167	8.10	amrits	the penal code is amended to code <<amrits>>	ambits|amrit|amrita
production-1931-vol1-chapters	167	24.11	comty	upon conviction for a public offense in <<comty>>	cmty|coaty|comay|comby|comey|comfy
production-1931-vol1-chapters	169	40.13	reresl	acts in conflict with this act are <<reresl>>	rereel|reres
production-1931-vol1-chapters	170	6.1	amdts	code <<amdts>> section section of the penal code is	adts|amds|amdt|amts
production-1931-vol1-chapters	173	19.10	leenes	is hereby declared to be an urgency <<leenes>>	leeves|lenes|leones
production-1931-vol1-chapters	174	21.1	alsike	clover <<alsike>> clover white clover field peas cow peas	alike|alsine
production-1931-vol1-chapters	174	39.6	radicata	coast dandelion eat s ear hypochaeris <<radicata>>	eradicate|radiata|radicate|radicati
production-1931-vol1-chapters	174	40.3	pestifer	russian thistle salsola <<pestifer>>	pettifer
production-1931-vol1-chapters	175	27.6	alsike	crimson clover red clover white clover <<alsike>> clover sweet	alike|alsine
production-1931-vol1-chapters	176	30.0	xemp	<<xemp>>	cemp|emp|hemp|kemp|lemp|temp
production-1931-vol1-chapters	176	36.8	recleaning	when in store for the purpose of <<recleaning>> or not	precleaning
production-1931-vol1-chapters	177	47.10	vulito	person firm or corporation who appears to <<vulito>>	julito
production-1931-vol1-chapters	179	19.1	callmg	notice <<callmg>> for the bids for the doing of	callme
production-1931-vol1-chapters	181	23.10	nusance	shall have the power to declare what <<nusance>>	nuance|nuisance|usance
production-1931-vol1-chapters	182	0.0	ehta	<<ehta>> ot sec whenever it shall become necessary	eata|ecta|edta|efta|egta|eha
production-1931-vol1-chapters	187	8.13	sudee	shall be judge of the city ls <<sudee>>	judee|mudee|sadee|sude|sudeep|sudep
