production-1862	32	8.13	veenee	lavulchani guvuinol oerrreeeescvvoveve verevevee beimctrviiic cesseee cevene <<veenee>>	vernee
production-1862	32	9.5	scutulaty	w h weeks s sseseveee <<scutulaty>> of slug crosses ervoveere revseseverse ssrcthmiudeus soe	scutulate
production-1862	32	10.7	seeree	gr warren comttutet seeeeee ceeveeeee coeceees vovenenee <<seeree>> hsedokeud oones sereveeee sneees	sebree|seeee|seeeee|seesee|seevee|sheree
production-1862	32	10.9	oones	comttutet seeeeee ceeveeeee coeceees vovenenee seeree hsedokeud <<oones>> sereveeee sneees	bones|boones|cones|dones|fones|gones
production-1862	32	10.11	sneees	ceeveeeee coeceees vovenenee seeree hsedokeud oones sereveeee <<sneees>>	needs|sneers|sneezes
production-1862	32	12.4	alrduy	fb m pixley ovrooeeseervere <<alrduy>> qcner sersserervercsverereonevees coves sad etancibcoss vevsn e	alrdy
production-1862	32	12.5	qcner	fb m pixley ovrooeeseervere alrduy <<qcner>> sersserervercsverereonevees coves sad etancibcoss vevsn e reeves	owner
production-1862	32	13.12	reeveere	mulvcyol guncthl ssosseneeveveey seevvecvones revere mcitudetilm cre <<reeveere>> vos rece	revere
production-1862	32	14.4	ereever	benj p avy error <<ereever>> state printersscoscveresevcverseeee sessesers revere diatybvilc o srervee	reever
production-1862	32	14.12	ceenee	state printersscoscveresevcverseeee sessesers revere diatybvilc o srervee <<ceenee>> rveres	ceecee|chenee
production-1862	32	14.13	rveres	printersscoscveresevcverseeee sessesers revere diatybvilc o srervee ceenee <<rveres>>	reres|reveres|rvers|veres
production-1862	32	21.8	sovcenes	j phot onese rere chie tohti scene <<sovcenes>> excerceee senseseseecs brcfumonuo scceceeey essere ceases	scenes
production-1862	32	22.6	usliu	w ow cope ccccceeeverererse adsucibig j <<usliu>> v sesvecves snessssenrecree reves esuctuulutlo rernrveee syoreenes	slip|uslu
production-1862	32	23.4	tublicc	edward norton wre asnocinty <<tublicc>> ororercerroe vevovrosoeusersersere aeacleliul lu ser ser veense	public
production-1862	32	23.11	veense	tublicc ororercerroe vevovrosoeusersersere aeacleliul lu ser ser <<veense>> sercerey	defense
production-1862	33	5.4	francisen	banks j a oe <<francisen>> soccseerosscoreerrccserse ssvveseve sad eymo cisco series sever	francise
production-1862	33	5.8	eymo	j a oe francisen soccseerosscoreerrccserse ssvveseve sad <<eymo>> cisco series sever	dymo|ecmo|elmo|emmo|emo|esmo
production-1862	33	7.3	adreoe	burnell r secinrarneseees <<adreoe>> vorsnsreornernte veveveve revere revere lung citys werersvseererver	agree
production-1862	33	8.6	rvonne	chamberlain ty bam joaguisressorescvcvse curren ersevrven <<rvonne>> veeees blocked prenne oneserven vvrescers	avonne|evonne|ivonne|ronne|yvonne
production-1862	33	8.9	prenne	bam joaguisressorescvcvse curren ersevrven rvonne veeees blocked <<prenne>> oneserven vvrescers	brenne|penne|perenne|pirenne|prende|prynne
production-1862	33	9.4	alamiom	cranc a mo rvcrocsesvereer <<alamiom>> me seeserrccerncnssseveerenseetorsen cores secese aididuue seosssercerevenees cose	alamo
production-1862	33	9.8	secese	a mo rvcrocsesvereer alamiom me seeserrccerncnssseveerenseetorsen cores <<secese>> aididuue seosssercerevenees cose	secede|secesh|seese|semese|senese
production-1862	33	10.4	rrree	denver a bt c <<rrree>> el dotaao s evevser svesevsvenrssocers cvveresee colds	reree
production-1862	33	11.13	necee	sores veveseersrvoseeerereerrsvccrenes mot bvu cs csserrseever ees <<necee>>	nece|neces|neee|nicee
production-1862	33	12.3	coluga	doll j granville <<coluga>> anil tebatin cossccsccrcrrorsen secsevees rou dee s	colugo|colusa
production-1862	33	15.0	fnrvey	<<fnrvey>> ccererecssecrcees didi soescovercccces vevssvevsvoresecseserresese piacotvliic eveceecooseseevesenre	survey
production-1862	33	16.0	tlarriman	<<tlarriman>> w deesroreevcens piacot visors cveserevrvocnnevovsvenee vsrenssensnceveses dutch	larriman
production-1862	33	16.3	piacot	tlarriman w deesroreevcens <<piacot>> visors cveserevrvocnnevovsvenee vsrenssensnceveses dutch fitts reevereerovvere	picot|pilot
production-1862	33	17.5	fanciscu	hathaway b w cc son <<fanciscu>> sercssses cressssevssseoyvvesveccsees sal lpancisch ereervers	fancisco
production-1862	33	17.10	ereervers	cc son fanciscu sercssses cressssevssseoyvvesveccsees sal lpancisch <<ereervers>>	preservers
production-1862	33	18.0	hoacock	<<hoacock>> ki th se e rbctamicneo scorer ercsrncee	hancock|heacock
production-1862	33	19.11	runomg	sonoma marin and mendocino roe re e <<runomg>> vialloysrescerees sever	runoff
production-1862	33	20.2	mondocino	holden william <<mondocino>> tanke and nut ovcvececrveree urian city oersreevceeven	mendocino
production-1862	33	22.1	willinna	kimball <<willinna>> bi r as cose crsscevesoysere srsovesensssen verversesere	willing
production-1862	33	23.6	vereee	kutz al a noovitd scersveceseeesevevcnensevcrs errescone <<vereee>> noted b surdsccovrsee covers	veree|vereen|verene|vernee|verree
production-1862	33	24.1	willinwn	lowis <<willinwn>> t s onin vera ccrsevves vevsverve snvsvecssoes	willing
production-1862	33	24.13	srvene	ccrsevves vevsverve snvsvecssoes sseseecvenre aluppay s ov <<srvene>> vvrvereve curers	seven|sevene
production-1862	33	25.4	merevd	morritt samuel a mariposa <<merevd>> tulare and fresno turipons ve serververseveseneers	mered|served
production-1862	33	26.8	oreenre	a bu cscevessevereee bream eovmreeezesasnsene reves serve <<oreenre>> gastron citys vee	greene
production-1862	33	26.9	gastron	bu cscevessevereee bream eovmreeezesasnsene reves serve oreenre <<gastron>> citys vee	astron|gaston|gastrin|gastro
production-1862	33	27.4	biskivou	oulton foote or vooeessnrerven <<biskivou>> srveveveeseve vvvcevees ververean svessvons plmctyssrvsceve ve rsvonee	siskiyou
production-1862	33	27.8	svessvons	foote or vooeessnrerven biskivou srveveveeseve vvvcevees ververean <<svessvons>> plmctyssrvsceve ve rsvonee conevvsse	sessions
production-1862	33	28.8	ludbs	w h ses er sersseeee bulot an <<ludbs>> ssc e seerreves creeseersescere buuecrsecsassers greene enone	lubs|ludes|ludus
production-1862	33	29.0	pachcov	<<pachcov>> romuakio suntr barbara and san luis obispo	pacheco
production-1862	33	31.9	evcere	ks banta cruz anil monterey eccorees seers <<evcere>> moyucl sireccrseeesrvenen ss veeneee	evere|every|vecere
production-1862	33	32.11	suibum	bolano ang you vve e osveversrereeseotensen j <<suibum>> sveserernsversoverss events	suisun
production-1862	33	33.8	rovvre	li sescseevescesvevee looming an munn sercrcervsece sense <<rovvre>> hudotd sresverr overevsvervenssere	rovere
production-1862	33	33.9	hudotd	sescseevescesvevee looming an munn sercrcervsece sense rovvre <<hudotd>> sresverr overevsvervenssere	hudood
production-1862	33	34.8	ciori	a te e ssosesseseves alameda and santa <<ciori>> seccecccsesse sovsee bod jo g esse enesensenersersees	chori|cieri|cioni|ciri|cirri|citri
production-1862	33	34.10	sovsee	e ssosesseseves alameda and santa ciori seccecccsesse <<sovsee>> bod jo g esse enesensenersersees	soviet
production-1862	33	35.11	cerveres	francisco and snn mateo ccccceres sun francis <<cerveres>> errors	servers
production-1862	33	37.6	shasc	shurtleff benjamin shasta and trinity ssrecesssscerverseeeree <<shasc>> ovevevees oevvsennecvoesenen	hasc|sasc|shac|shall|sharc|shas
production-1862	33	39.9	burekia	walter humboldt klamath nnd del nortuss ccscs <<burekia>> ccccssscccsssoecsveseeess	eureka
production-1862	33	41.9	prcheco	m contra court and san joaquin soorsseeeeevee <<prcheco>> cereve seernevee veeesvers	pacheco
production-1862	33	41.10	cereve	contra court and san joaquin soorsseeeeevee prcheco <<cereve>> seernevee veeesvers	cerave|creve|serve
production-1862	33	42.8	veovee	william s c novagds sossrssverseresssvnrvere rearsenes sence <<veovee>> gts valley verseeree vvsseers	levee
production-1862	33	45.6	penker	george barstow person crcersere se sooo <<penker>>	benker|denker|lenker|peaker|pecker|peeker
production-1862	33	46.0	amorige	<<amorige>> qeorgorewssessrees bad feat cisc s s esscveres	amerige|amorite|amortize
production-1862	33	46.9	ovesersee	bad feat cisc s s esscveres vvvrenore <<ovesersee>> got etodcieco svvevenes	oversee
production-1862	33	47.5	mondocino	ameg t m c cccncevee <<mondocino>> secret sceceeeve cectes eerste coseet sector mommuiging	mendocino
production-1862	33	47.8	cectes	t m c cccncevee mondocino secret sceceeeve <<cectes>> eerste coseet sector mommuiging csccsee cereus eveers	certes
production-1862	33	47.10	coseet	c cccncevee mondocino secret sceceeeve cectes eerste <<coseet>> sector mommuiging csccsee cereus eveers	coscet|coseat|coset|cosmet|cosset
production-1862	33	47.15	eveers	cectes eerste coseet sector mommuiging csccsee cereus <<eveers>>	evers|veers
